year,month,country,deaths,date,avg_deaths,excess_deaths,excess_deaths_prc
2000,3,Portugal,9108.285714285714,2000-03-01,10108.714285714286,-1000.4285714285725,-9.896694506861134
2000,3,Slovakia,4324.0,2000-03-01,4914.571428571428,-590.5714285714284,-12.016743212603915
2000,3,Slovenia,1601.7142857142858,2000-03-01,1911.3214285714284,-309.60714285714266,-16.19859110189285
2000,3,Spain,30031.0,2000-03-01,37693.25,-7662.25,-20.3279101695927
2000,3,Sweden,7961.714285714285,2000-03-01,8248.285714285714,-286.57142857142844,-3.4743150091793953
2000,3,Switzerland,5151.142857142857,2000-03-01,6080.428571428572,-929.2857142857147,-15.283227216126688
2000,4,Austria,6209.0,2000-04-01,6556.357142857143,-347.3571428571431,-5.298020459967974
2000,4,Belgium,8434.142857142857,2000-04-01,8842.892857142857,-408.75,-4.622356129417894
2000,4,Bulgaria,9202.571428571428,2000-04-01,8781.178571428572,421.39285714285506,4.7988189024414805
2000,4,Croatia,4047.857142857143,2000-04-01,4236.035714285714,-188.17857142857065,-4.4423273107436865
2000,4,Estonia,1415.5714285714287,2000-04-01,1272.5,143.07142857142867,11.243334268874552
2000,4,Finland,3993.1428571428573,2000-04-01,4501.928571428572,-508.7857142857142,-11.301505703904674
2000,4,Germany,68251.42857142858,2000-04-01,76638.03571428571,-8386.60714285713,-10.943139479883387
2000,4,Hungary,10852.42857142857,2000-04-01,10421.428571428572,430.9999999999982,4.135709389993128
2000,4,Latvia,2585.714285714286,2000-04-01,2410.214285714286,175.5,7.281510239160714
2000,4,Lithuania,3164.4285714285716,2000-04-01,3269.1785714285716,-104.75,-3.204168806056567
2000,4,Luxembourg,292.57142857142856,2000-04-01,332.85714285714283,-40.28571428571428,-12.103004291845492
2000,4,Netherlands,11481.57142857143,2000-04-01,12228.571428571428,-746.9999999999982,-6.10864485981307
2000,4,Norway,3439.8571428571427,2000-04-01,3357.357142857143,82.49999999999955,2.4572899602152916
2000,4,Poland,29494.85714285714,2000-04-01,32869.5,-3374.6428571428587,-10.266790967744745
2000,4,Portugal,8378.57142857143,2000-04-01,9023.678571428572,-645.1071428571431,-7.149048337113073
2000,4,Slovakia,4328.714285714286,2000-04-01,4312.392857142857,16.32142857142935,0.37847731206574226
2000,4,Slovenia,1458.5714285714287,2000-04-01,1635.392857142857,-176.82142857142844,-10.812168330021175
2000,4,Spain,29106.0,2000-04-01,33931.82142857143,-4825.8214285714275,-14.222111355649089
2000,4,Sweden,7434.857142857143,2000-04-01,7438.928571428572,-4.0714285714284415,-0.05473138412789686
2000,4,Switzerland,4923.571428571428,2000-04-01,5325.5,-401.92857142857156,-7.547245731453788
2000,5,Austria,5767.142857142857,2000-05-01,6420.75,-653.6071428571431,-10.179607411239235
2000,5,Belgium,8281.857142857143,2000-05-01,8847.107142857143,-565.25,-6.389094094518385
2000,5,Bulgaria,9238.0,2000-05-01,8787.821428571428,450.17857142857247,5.122755111578943
2000,5,Croatia,3934.8571428571427,2000-05-01,4208.107142857143,-273.25000000000045,-6.493418316684642
2000,5,Estonia,1463.2857142857142,2000-05-01,1288.107142857143,175.17857142857133,13.599689466825623
2000,5,Finland,3991.857142857143,2000-05-01,4391.892857142857,-400.03571428571377,-9.108503492636585
2000,5,Germany,67051.71428571429,2000-05-01,75156.92857142857,-8105.214285714275,-10.784387334310958
2000,5,Hungary,10843.571428571428,2000-05-01,10208.785714285714,634.7857142857138,6.21803348656269
2000,5,Latvia,2430.0,2000-05-01,2338.1071428571427,91.89285714285734,3.9302243878595413
2000,5,Lithuania,3034.1428571428573,2000-05-01,3316.0,-281.85714285714266,-8.499913837670164
2000,5,Luxembourg,318.7142857142857,2000-05-01,326.7142857142857,-8.0,-2.4486226497595105
2000,5,Netherlands,11560.42857142857,2000-05-01,12221.642857142857,-661.2142857142862,-5.41019152206566
2000,5,Norway,3473.285714285714,2000-05-01,3265.25,208.03571428571422,6.371203255055945
2000,5,Poland,29156.285714285714,2000-05-01,32383.142857142855,-3226.8571428571413,-9.964620040409027
2000,5,Portugal,8295.285714285714,2000-05-01,8685.642857142857,-390.3571428571431,-4.494280380595239
2000,5,Slovakia,4113.857142857143,2000-05-01,4278.892857142857,-165.03571428571377,-3.856972347653336
2000,5,Slovenia,1461.857142857143,2000-05-01,1600.1785714285716,-138.32142857142867,-8.644124539671918
2000,5,Spain,28217.42857142857,2000-05-01,33319.357142857145,-5101.928571428576,-15.312205903475256
2000,5,Sweden,7348.285714285715,2000-05-01,7052.25,296.0357142857147,4.197748438948062
2000,5,Switzerland,4828.285714285714,2000-05-01,5322.928571428572,-494.6428571428578,-9.292682599535713
2000,6,Austria,5866.571428571428,2000-06-01,6114.821428571428,-248.25,-4.059807843938907
2000,6,Belgium,8197.857142857143,2000-06-01,8076.607142857143,121.25,1.5012491985230714
2000,6,Bulgaria,8240.57142857143,2000-06-01,8368.714285714286,-128.14285714285688,-1.531213191990574
2000,6,Croatia,3974.5714285714284,2000-06-01,3987.785714285714,-13.21428571428578,-0.3313690017732736
2000,6,Estonia,1432.0,2000-06-01,1164.2142857142858,267.7857142857142,23.00141112951714
2000,6,Finland,3929.5714285714284,2000-06-01,4130.321428571428,-200.75,-4.860396544717204
2000,6,Germany,65054.42857142857,2000-06-01,70256.03571428571,-5201.607142857138,-7.4037868632537345
2000,6,Hungary,10831.285714285714,2000-06-01,9691.285714285714,1140.0,11.763145093530271
2000,6,Latvia,2472.285714285714,2000-06-01,2166.892857142857,305.39285714285734,14.093583636873083
2000,6,Lithuania,3047.8571428571427,2000-06-01,3068.214285714286,-20.357142857143117,-0.6634850424863313
2000,6,Luxembourg,279.85714285714283,2000-06-01,305.64285714285717,-25.785714285714334,-8.436550595933646
2000,6,Netherlands,11242.57142857143,2000-06-01,11366.392857142857,-123.82142857142753,-1.0893643227685534
2000,6,Norway,3491.5714285714284,2000-06-01,3071.5714285714284,420.0,13.673782614762104
2000,6,Poland,27966.571428571428,2000-06-01,30868.214285714286,-2901.6428571428587,-9.400099501336332
2000,6,Portugal,7904.571428571428,2000-06-01,8241.571428571428,-336.9999999999991,-4.089026017923062
2000,6,Slovakia,4210.857142857143,2000-06-01,4043.3928571428573,167.46428571428578,4.141677339575146
2000,6,Slovenia,1370.142857142857,2000-06-01,1477.607142857143,-107.46428571428578,-7.272859111014434
2000,6,Spain,27304.0,2000-06-01,31667.928571428572,-4363.9285714285725,-13.78027792877427
2000,6,Sweden,6985.0,2000-06-01,6553.642857142857,431.3571428571431,6.5819446109579225
2000,6,Switzerland,4768.0,2000-06-01,5004.642857142857,-236.64285714285688,-4.72846642403482
2000,7,Austria,5843.714285714285,2000-07-01,6307.214285714286,-463.5000000000009,-7.348727647478524
2000,7,Belgium,8213.571428571428,2000-07-01,8573.214285714286,-359.6428571428587,-4.194959383461796
2000,7,Bulgaria,8952.42857142857,2000-07-01,8480.714285714286,471.7142857142844,5.562199949465158
2000,7,Croatia,3864.5714285714284,2000-07-01,4141.642857142857,-277.07142857142844,-6.689891864856938
2000,7,Estonia,1348.857142857143,2000-07-01,1211.9642857142858,136.8928571428571,11.295123029320758
2000,7,Finland,3920.8571428571427,2000-07-01,4247.535714285714,-326.6785714285711,-7.691014117429427
2000,7,Germany,65051.0,2000-07-01,73968.42857142857,-8917.428571428565,-12.055722615247038
2000,7,Hungary,10538.0,2000-07-01,9941.714285714286,596.2857142857138,5.997815840901247
2000,7,Latvia,2361.714285714286,2000-07-01,2227.1785714285716,134.53571428571422,6.040634370840746
2000,7,Lithuania,2868.1428571428573,2000-07-01,3131.1785714285716,-263.0357142857142,-8.400533801740556
2000,7,Luxembourg,314.2857142857143,2000-07-01,338.35714285714283,-24.071428571428555,-7.114207304200967
2000,7,Netherlands,11139.57142857143,2000-07-01,11887.392857142857,-747.8214285714275,-6.2908783915732975
2000,7,Norway,3447.714285714286,2000-07-01,3255.0,192.71428571428578,5.920561773096337
2000,7,Poland,28248.571428571428,2000-07-01,31511.5,-3262.9285714285725,-10.354723105623574
2000,7,Portugal,7727.857142857143,2000-07-01,8256.678571428572,-528.8214285714294,-6.404771894613461
2000,7,Slovakia,4016.0,2000-07-01,4198.892857142857,-182.89285714285688,-4.355740033512229
2000,7,Slovenia,1342.5714285714287,2000-07-01,1526.9642857142858,-184.3928571428571,-12.075780610454915
2000,7,Spain,27677.428571428572,2000-07-01,32628.642857142855,-4951.214285714283,-15.174441386949669
2000,7,Sweden,7379.142857142857,2000-07-01,6951.428571428572,427.7142857142853,6.152897657213311
2000,7,Switzerland,4784.857142857142,2000-07-01,5218.178571428572,-433.32142857142935,-8.304074355446977
2000,8,Austria,6195.428571428572,2000-08-01,6370.678571428572,-175.25,-2.75088435297877
2000,8,Belgium,8235.57142857143,2000-08-01,8401.071428571428,-165.49999999999818,-1.9699868214088125
2000,8,Bulgaria,7816.571428571428,2000-08-01,8301.214285714286,-484.6428571428578,-5.838216439935645
2000,8,Croatia,3972.714285714286,2000-08-01,4116.821428571428,-144.10714285714266,-3.5004467732560616
2000,8,Estonia,1389.142857142857,2000-08-01,1220.892857142857,168.25,13.780898054702357
2000,8,Finland,3917.857142857143,2000-08-01,4212.607142857143,-294.75,-6.996854679406203
2000,8,Germany,65498.57142857143,2000-08-01,73746.17857142857,-8247.607142857138,-11.183775624209092
2000,8,Hungary,10693.857142857143,2000-08-01,10050.392857142857,643.4642857142862,6.402379437903996
2000,8,Latvia,2325.8571428571427,2000-08-01,2143.8928571428573,181.96428571428532,8.487564343900429
2000,8,Lithuania,2969.4285714285716,2000-08-01,3040.5714285714284,-71.14285714285688,-2.3397857545574055
2000,8,Luxembourg,308.0,2000-08-01,323.53571428571433,-15.535714285714334,-4.801854509327755
2000,8,Netherlands,11019.285714285714,2000-08-01,11618.785714285714,-599.5,-5.159747453323743
2000,8,Norway,3383.4285714285716,2000-08-01,3166.4285714285716,217.0,6.853146853146853
2000,8,Poland,28588.428571428572,2000-08-01,31139.64285714286,-2551.2142857142862,-8.192818066084802
2000,8,Portugal,7742.0,2000-08-01,8411.464285714286,-669.4642857142862,-7.958950581901407
2000,8,Slovakia,4266.0,2000-08-01,4208.178571428572,57.82142857142844,1.3740250702288879
2000,8,Slovenia,1470.857142857143,2000-08-01,1586.4285714285716,-115.57142857142867,-7.285006753714549
2000,8,Spain,27715.714285714286,2000-08-01,32121.928571428572,-4406.214285714286,-13.717153613352695
2000,8,Sweden,7185.0,2000-08-01,6841.285714285714,343.71428571428623,5.024118273507494
2000,8,Switzerland,4852.0,2000-08-01,5176.357142857143,-324.3571428571431,-6.266127585588325
2000,9,Austria,5608.142857142857,2000-09-01,6075.464285714286,-467.32142857142935,-7.69194594181516
2000,9,Belgium,7732.0,2000-09-01,8067.785714285714,-335.78571428571377,-4.16205544095122
2000,9,Bulgaria,7724.714285714285,2000-09-01,7756.857142857142,-32.14285714285688,-0.4143799034955214
2000,9,Croatia,3641.4285714285716,2000-09-01,3884.4285714285716,-243.0,-6.255746386672061
2000,9,Estonia,1387.7142857142858,2000-09-01,1176.1785714285716,211.53571428571422,17.984999848176596
2000,9,Finland,3815.714285714286,2000-09-01,4196.107142857143,-380.39285714285734,-9.065375220229638
2000,9,Germany,63662.57142857143,2000-09-01,69917.5,-6254.9285714285725,-8.946155928671038
2000,9,Hungary,10179.428571428572,2000-09-01,9837.428571428572,342.0,3.476518253899102
2000,9,Latvia,2483.1428571428573,2000-09-01,2143.357142857143,339.7857142857142,15.852967640883788
2000,9,Lithuania,2996.714285714286,2000-09-01,2924.6785714285716,72.03571428571422,2.4630301254106044
2000,9,Luxembourg,281.7142857142857,2000-09-01,320.6428571428571,-38.92857142857139,-12.140788594341712
2000,9,Netherlands,10706.285714285714,2000-09-01,11294.428571428572,-588.1428571428587,-5.20737152325421
2000,9,Norway,3335.5714285714284,2000-09-01,3084.75,250.82142857142844,8.131013163835917
2000,9,Poland,28682.285714285714,2000-09-01,30772.428571428572,-2090.1428571428587,-6.792258376004498
2000,9,Portugal,7169.571428571428,2000-09-01,7866.571428571428,-697.0,-8.860276758798532
2000,9,Slovakia,4153.0,2000-09-01,4159.142857142857,-6.142857142856883,-0.14769526688190626
2000,9,Slovenia,1355.857142857143,2000-09-01,1533.4285714285713,-177.57142857142844,-11.580026085336307
2000,9,Spain,25385.714285714286,2000-09-01,29883.89285714286,-4498.1785714285725,-15.052184107779038
2000,9,Sweden,7116.571428571428,2000-09-01,6721.107142857143,395.4642857142853,5.883915808938784
2000,9,Switzerland,4708.571428571428,2000-09-01,5129.714285714286,-421.1428571428578,-8.209869666926602
2000,10,Austria,6210.857142857143,2000-10-01,6744.357142857143,-533.5,-7.910316560934537
2000,10,Belgium,8359.857142857143,2000-10-01,8767.464285714286,-407.6071428571431,-4.649088146515733
2000,10,Bulgaria,9170.57142857143,2000-10-01,8921.142857142857,249.42857142857247,2.7959262106072367
2000,10,Croatia,3992.5714285714284,2000-10-01,4281.821428571428,-289.25,-6.755302733316096
2000,10,Estonia,1474.7142857142858,2000-10-01,1276.607142857143,198.1071428571429,15.518254301300882
2000,10,Finland,3786.0,2000-10-01,4540.0,-754.0,-16.6079295154185
2000,10,Germany,68594.28571428571,2000-10-01,75691.82142857142,-7097.53571428571,-9.376885877932645
2000,10,Hungary,11158.42857142857,2000-10-01,10813.107142857143,345.32142857142753,3.193544871138523
2000,10,Latvia,2717.714285714286,2000-10-01,2354.3214285714284,363.39285714285734,15.435142063985689
2000,10,Lithuania,3266.8571428571427,2000-10-01,3299.5714285714284,-32.71428571428578,-0.9914707537775489
2000,10,Luxembourg,303.0,2000-10-01,356.42857142857144,-53.428571428571445,-14.989979959919845
2000,10,Netherlands,11579.142857142857,2000-10-01,12273.357142857143,-694.2142857142862,-5.656270551193938
2000,10,Norway,3523.285714285714,2000-10-01,3321.892857142857,201.39285714285734,6.062593400922458
2000,10,Poland,30449.14285714286,2000-10-01,33987.75,-3538.6071428571413,-10.411419240335537
2000,10,Portugal,8125.714285714285,2000-10-01,8562.25,-436.5357142857147,-5.0983761778237575
2000,10,Slovakia,4383.571428571428,2000-10-01,4445.821428571428,-62.25,-1.400191190765004
2000,10,Slovenia,1554.142857142857,2000-10-01,1681.892857142857,-127.75,-7.595608689189476
2000,10,Spain,28513.714285714286,2000-10-01,32243.071428571428,-3729.3571428571413,-11.566383032456582
2000,10,Sweden,7348.285714285714,2000-10-01,7330.142857142857,18.142857142856883,0.24751028044668433
2000,10,Switzerland,5171.0,2000-10-01,5539.035714285714,-368.03571428571377,-6.644400456500285
2000,11,Austria,6241.571428571428,2000-11-01,6607.25,-365.67857142857156,-5.5345048458673665
2000,11,Belgium,8621.857142857143,2000-11-01,8810.75,-188.89285714285688,-2.143890782769422
2000,11,Bulgaria,9024.571428571428,2000-11-01,8951.607142857143,72.96428571428442,0.8150970496119865
2000,11,Croatia,3910.5714285714284,2000-11-01,4171.25,-260.67857142857156,-6.249411361787751
2000,11,Estonia,1489.4285714285713,2000-11-01,1244.357142857143,245.07142857142844,19.694621433901602
2000,11,Finland,3784.285714285714,2000-11-01,4372.071428571428,-587.7857142857142,-13.444101357643481
2000,11,Germany,68573.71428571429,2000-11-01,75917.03571428571,-7343.32142857142,-9.672824234349799
2000,11,Hungary,10550.142857142857,2000-11-01,10406.428571428572,143.71428571428442,1.3810144828059452
2000,11,Latvia,2628.4285714285716,2000-11-01,2267.25,361.17857142857156,15.930249043050901
2000,11,Lithuania,3163.0,2000-11-01,3155.857142857143,7.142857142856883,0.2263365171336661
2000,11,Luxembourg,289.14285714285717,2000-11-01,359.32142857142856,-70.17857142857139,-19.53086174336546
2000,11,Netherlands,11438.42857142857,2000-11-01,12351.714285714286,-913.2857142857156,-7.393999676158322
2000,11,Norway,3521.4285714285716,2000-11-01,3332.535714285714,188.89285714285734,5.6681420196975765
2000,11,Poland,29899.571428571428,2000-11-01,32635.821428571428,-2736.25,-8.384192216484298
2000,11,Portugal,8612.285714285714,2000-11-01,9024.035714285714,-411.75,-4.562814388557543
2000,11,Slovakia,4174.0,2000-11-01,4335.107142857143,-161.10714285714312,-3.716335895471365
2000,11,Slovenia,1523.7142857142858,2000-11-01,1610.2857142857142,-86.57142857142844,-5.376153300212909
2000,11,Spain,28920.571428571428,2000-11-01,33852.67857142857,-4932.107142857145,-14.569326124225245
2000,11,Sweden,7377.714285714285,2000-11-01,7229.392857142857,148.32142857142844,2.051644328954712
2000,11,Switzerland,5210.571428571428,2000-11-01,5511.392857142857,-300.82142857142844,-5.458174301284998
2000,12,Austria,5136.714285714285,2000-12-01,6147.464285714286,-1010.7500000000009,-16.441738463594177
2000,12,Belgium,7023.428571428572,2000-12-01,8376.5,-1353.0714285714284,-16.153183651542154
2000,12,Bulgaria,8045.0,2000-12-01,8258.642857142857,-213.64285714285688,-2.5869003035780667
2000,12,Croatia,3374.8571428571427,2000-12-01,3906.3214285714284,-531.4642857142858,-13.605236932810374
2000,12,Estonia,1364.0,2000-12-01,1139.2857142857142,224.71428571428578,19.724137931034488
2000,12,Finland,3354.1428571428573,2000-12-01,3996.5,-642.3571428571427,-16.0729924398134
2000,12,Germany,57932.71428571428,2000-12-01,70003.25,-12070.535714285717,-17.242821889391873
2000,12,Hungary,9585.857142857143,2000-12-01,9778.75,-192.89285714285688,-1.9725717207501663
2000,12,Latvia,2316.5714285714284,2000-12-01,2114.4285714285716,202.14285714285688,9.560164853726087
2000,12,Lithuania,2748.857142857143,2000-12-01,2857.964285714286,-109.10714285714266,-3.817652424927826
2000,12,Luxembourg,242.42857142857142,2000-12-01,314.39285714285717,-71.96428571428575,-22.889923889583105
2000,12,Netherlands,9887.57142857143,2000-12-01,11508.071428571428,-1620.4999999999982,-14.081421114373127
2000,12,Norway,2923.285714285714,2000-12-01,3108.714285714286,-185.42857142857156,-5.964799411791741
2000,12,Poland,25921.0,2000-12-01,29896.357142857145,-3975.357142857145,-13.297128890524174
2000,12,Portugal,7229.142857142857,2000-12-01,8837.428571428572,-1608.2857142857156,-18.19857101289969
2000,12,Slovakia,3625.0,2000-12-01,3895.5714285714284,-270.57142857142844,-6.945615900839779
2000,12,Slovenia,1284.2857142857142,2000-12-01,1510.607142857143,-226.32142857142867,-14.982150034281396
2000,12,Spain,24329.857142857145,2000-12-01,32038.071428571428,-7708.214285714283,-24.059545228556196
2000,12,Sweden,6318.0,2000-12-01,6684.571428571428,-366.57142857142844,-5.483843392032824
2000,12,Switzerland,4446.571428571428,2000-12-01,5101.107142857143,-654.5357142857147,-12.831248118405675
2001,1,Austria,6861.285714285715,2001-01-01,7549.857142857143,-688.5714285714284,-9.120323941796435
2001,1,Belgium,10088.42857142857,2001-01-01,9998.214285714286,90.21428571428442,0.9023039828540681
2001,1,Bulgaria,10504.857142857143,2001-01-01,10673.678571428572,-168.82142857142935,-1.5816611624724444
2001,1,Croatia,4431.714285714285,2001-01-01,5140.071428571428,-708.3571428571431,-13.781075860535575
2001,1,Estonia,1648.857142857143,2001-01-01,1422.142857142857,226.71428571428578,15.941737820190863
2001,1,Finland,4150.142857142857,2001-01-01,4898.428571428572,-748.2857142857147,-15.276036046545546
2001,1,Germany,74824.71428571429,2001-01-01,81874.89285714286,-7050.178571428565,-8.610916393783715
2001,1,Hungary,11729.714285714286,2001-01-01,12216.642857142857,-486.92857142857065,-3.985780521887582
2001,1,Latvia,2992.285714285714,2001-01-01,2582.3571428571427,409.92857142857156,15.874201311094522
2001,1,Lithuania,3708.0,2001-01-01,3758.5000000000005,-50.500000000000455,-1.3436211254489943
2001,1,Luxembourg,357.8571428571429,2001-01-01,377.5357142857143,-19.678571428571388,-5.212373474600311
2001,1,Netherlands,13096.714285714284,2001-01-01,13766.714285714286,-670.0000000000018,-4.866811252814774
2001,1,Norway,4011.285714285714,2001-01-01,3763.285714285714,248.0,6.589985954523023
2001,1,Poland,32937.71428571428,2001-01-01,36478.92857142857,-3541.21428571429,-9.707561116495835
2001,1,Portugal,10254.428571428572,2001-01-01,11455.92857142857,-1201.4999999999982,-10.488019303791534
2001,1,Slovakia,4592.714285714285,2001-01-01,4871.428571428572,-278.71428571428623,-5.721407624633441
2001,1,Slovenia,1652.4285714285713,2001-01-01,1945.5357142857142,-293.1071428571429,-15.065626434144106
2001,1,Spain,32472.85714285714,2001-01-01,42169.357142857145,-9696.500000000004,-22.994185012475214
2001,1,Sweden,8202.142857142857,2001-01-01,8130.571428571428,71.57142857142844,0.8802755033910796
2001,1,Switzerland,5588.571428571428,2001-01-01,6137.178571428572,-548.6071428571431,-8.939077402948078
2001,2,Austria,5909.0,2001-02-01,7218.142857142858,-1309.1428571428578,-18.13683773032241
2001,2,Belgium,8477.142857142857,2001-02-01,9857.928571428572,-1380.7857142857156,-14.00685452608851
2001,2,Bulgaria,9149.0,2001-02-01,9414.642857142857,-265.6428571428569,-2.8215925040779912
2001,2,Croatia,3904.4285714285716,2001-02-01,4539.392857142857,-634.9642857142853,-13.987868106968357
2001,2,Estonia,1515.0,2001-02-01,1357.9642857142858,157.03571428571422,11.564053336138649
2001,2,Finland,3826.714285714286,2001-02-01,4546.0,-719.2857142857142,-15.822387027842371
2001,2,Germany,65734.57142857143,2001-02-01,83383.07142857143,-17648.5,-21.165567180045965
2001,2,Hungary,10369.428571428572,2001-02-01,11932.357142857143,-1562.9285714285706,-13.098238283658473
2001,2,Latvia,2701.714285714286,2001-02-01,2463.8571428571427,237.85714285714312,9.653852843972876
2001,2,Lithuania,3205.8571428571427,2001-02-01,3623.3214285714284,-417.4642857142858,-11.521591278720198
2001,2,Luxembourg,294.42857142857144,2001-02-01,376.32142857142856,-81.89285714285711,-21.761412166650842
2001,2,Netherlands,11171.57142857143,2001-02-01,13464.678571428572,-2293.107142857143,-17.030537570521815
2001,2,Norway,3607.5714285714284,2001-02-01,3508.0714285714284,99.5,2.8363162502799666
2001,2,Poland,28831.14285714286,2001-02-01,35970.607142857145,-7139.464285714286,-19.848050541265337
2001,2,Portugal,9072.857142857143,2001-02-01,10343.642857142859,-1270.7857142857156,-12.28566890636762
2001,2,Slovakia,3994.4285714285716,2001-02-01,4752.321428571428,-757.8928571428569,-15.94784503813925
2001,2,Slovenia,1515.4285714285713,2001-02-01,1897.392857142857,-381.9642857142858,-20.13100683268395
2001,2,Spain,28914.285714285714,2001-02-01,37726.32142857143,-8812.035714285714,-23.357792068250944
