location,date,weekly_cases,weekly_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,Daily hospital occupancy,Daily hospital occupancy per million,cum_excess_per_million_proj_all_ages,excess_per_million_proj_all_ages,estimated_daily_excess_deaths_by_economist,cumulative_estimated_daily_excess_deaths_by_economist,excess_deaths,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,All,Business & Utility Services,Grocery & Convenience Stores,Home Services,Lifestyle Services,Local Events,Manufacturing,Professional Services,Public Good,Restaurants,Retail,Travel,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
Belgium,2021-11-15,68794.42857142857,175.85714285714286,17973833.0,8824071.0,8680474.0,2667.0,228.811,1540.4493,32.92449,54.40642,20850.623,325.5,-1.285857142857143,12.224571428571428,6.551,-17.428428571428572,40.36742857142857,-24.67342857142857,115.37745735451816,93.60526338691291,128.05967695250882,101.47452130464511,127.27816368164119,101.04850111353002,104.55870922152869,92.40099869575666,97.0633532046151,123.95039743109871,136.90864353631142,87.66323508672966,-0.09794095238095236,0.23488095238095236
Belgium,2021-11-22,93190.85714285714,230.28571428571428,18316346.0,8853812.0,8709333.0,3325.0,285.263,1571.4448,30.995358,58.292133,21258.668,359.0,-5.592,13.203999999999999,6.591857142857143,-17.306,23.02042857142857,-18.285714285714285,121.40797224586204,104.31547748551934,133.62868255765218,104.91344501700151,142.31021460205426,95.65770212446513,110.19507714050171,100.81499470642981,102.4718801671962,122.33391810690682,146.70001232763641,80.1974333662389,-0.09451857142857141,0.2178633333333333
Belgium,2021-11-29,121378.42857142857,272.2857142857143,18855249.0,8878418.0,8737068.0,3698.0,317.264,1604.7826,33.337883,93.09213,21910.312,603.0,-6.530571428571428,15.367285714285714,7.163285714285714,-18.510285714285715,10.918428571428572,-16.12242857142857,132.26614862921627,113.08126198950954,144.3224710488192,111.1162682830213,159.52565793619758,97.90218452068164,121.98195736662349,108.84102291292207,109.54414076928383,126.87816259987281,164.33267671015966,95.29262445353264,-0.05873142857142853,0.20521476190476187
Belgium,2021-12-06,123353.85714285714,329.7142857142857,19470570.0,8896165.0,8760601.0,3750.0,321.725,1659.0999,54.317234,66.749275,22377.557,396.25,-7.244714285714286,17.551,8.448857142857143,-21.469428571428573,-0.02042857142857144,-17.612285714285715,131.06019377990182,106.3000637782853,148.0796469119352,108.77861512027202,163.95793985770618,88.61797162375197,120.46354964079615,109.00869635472903,105.18658840487316,134.34835292641404,162.3007606381377,89.61500493583415,-0.29525428571428564,0.31803714285714285
Belgium,2021-12-13,103569.71428571429,337.14285714285717,20134473.0,8910619.0,8785900.0,3554.0,304.909,1697.5361,38.43631,48.692135,22718.402,286.0,-7.408142857142857,16.938714285714287,8.449142857142856,-22.816285714285716,6.653,-17.163285714285713,134.4228136234417,113.79774202491706,161.94663308490362,111.57253957694323,167.34554312914844,86.0959199759778,129.39140266164173,109.6303367214281,99.90525536450879,139.16504286541016,169.2247001423676,94.20956141587928,-0.046926190476190455,0.20504476190476187
Belgium,2021-12-20,72133.42857142857,295.42857142857144,20907062.0,8925840.0,8809476.0,3262.0,279.858,1725.0867,27.550472,29.034992,22921.646,132.75,-2.2247142857142856,19.02042857142857,7.734714285714285,-19.898,14.448857142857142,-14.46957142857143,135.14267405111286,109.41749166095813,175.71878519423976,111.18060736089512,171.24870209802606,83.94608763105873,130.37644564833354,102.058275439828,92.42727400323346,142.17968128993007,174.5435105586334,97.28388097588493,-0.004370952380952372,0.19338571428571424
Belgium,2021-12-27,48950.28571428572,249.28571428571428,21486747.0,8937082.0,8827137.0,2452.0,210.365,1740.7869,15.700067,33.777847,23158.092,157.25,4.245,25.898,8.285714285714286,-23.918142857142858,19.10214285714286,-26.244714285714284,129.56089731074604,111.67472079905613,185.43678108329567,112.7140220502215,159.79559953095276,81.61918524635288,130.61189494759157,102.70801002682984,88.11753541250279,137.20880269283015,160.6917265224886,97.13157523621491,-0.12349428571428568,0.22637666666666664
Belgium,2022-01-03,62720.142857142855,194.57142857142858,21858516.0,8944368.0,8834438.0,1901.0,163.093,1752.6283,18.488455,4.7131753,23191.084,-6.75,-8.224428571428572,17.632571428571428,12.408,-36.857000000000006,21.22442857142857,-49.26528571428571,94.00318989168015,70.91672893234157,141.26656812993147,85.28627315260641,121.33944859702748,62.16700447914321,99.21064656695326,66.8040424199118,57.78039232962577,109.08415468736999,113.55674069033743,83.26611197292343,-0.19649809523809522,0.24715428571428566
Belgium,2022-01-10,120432.28571428571,144.0,22740329.0,8974055.0,8849991.0,1962.0,168.326,1751.2727,-1.3555341,-24.715397,23018.076,-188.25,-9.795857142857143,11.87742857142857,12.224714285714287,-35.653,12.285714285714286,-37.46928571428571,92.42876426850789,71.03931253721954,119.3174736655641,83.26870690227945,107.14809966235974,61.87614168105498,94.2373807560947,68.26940127570319,59.94454585289014,97.91525590153545,119.61099798725175,75.42800733323932,-0.16321142857142854,0.2444190476190476
Belgium,2022-01-17,176117.42857142858,143.85714285714286,23488241.0,9042775.0,8864569.0,2323.0,199.298,1733.8566,-17.416039,-0.62015784,23013.734,-28.0,-11.183714285714286,13.061142857142856,9.387571428571428,-28.428857142857144,2.5712857142857146,-17.408142857142856,101.91679411474952,87.71913684234083,105.88847112858161,92.70242419553026,115.05968078697786,69.96340364837475,95.22242374278649,86.31926891021706,73.41271105462093,100.52691157950669,130.5558143309922,78.8238612325483,-0.11315095238095232,0.2243771428571428
Belgium,2022-01-24,278606.0,162.57142857142858,23948799.0,9120727.0,8873113.0,3299.0,283.032,1729.9789,-3.8778567,25.189365,23190.06,130.5,-13.347,12.081714285714286,9.020428571428571,-27.632857142857144,4.061428571428571,-16.061285714285713,108.48288775653741,94.92726416020908,108.39034346519655,98.48007338860046,126.2259996493979,73.10706153191703,95.4722883052644,92.47948413660244,79.50919930452031,105.89167624716097,138.50205754122103,82.31279086165561,-0.13220571428571426,0.2334038095238095
Belgium,2022-01-31,351500.85714285716,188.14285714285714,24220930.0,9168532.0,8893015.0,4081.0,350.122,1740.0337,10.054974,26.570318,23376.053,162.5,-12.53042857142857,12.265428571428572,9.285714285714286,-27.428571428571427,4.918285714285715,-17.693714285714286,113.6792514738967,94.90084527984743,118.72725640111578,104.1735456214524,130.7092757369868,81.08212596651903,99.77764692026851,96.45682303946411,85.50356104753033,115.28490387890291,141.93050913904094,89.51628825271472,-0.16341952380952376,0.2513838095238095
Belgium,2022-02-07,248629.2857142857,259.0,24434997.0,9194350.0,8945681.0,4329.0,371.399,1751.8389,11.805158,21.308414,23525.21,124.25,-10.53057142857143,12.775714285714287,7.9794285714285715,-25.02042857142857,3.142857142857143,-15.898,120.60756669928226,101.38509527580689,132.68658100446302,105.99970311510471,139.26740674713636,88.65625703775993,109.10912731127077,106.77632069067188,93.89000410872596,126.3296330374149,145.29192442827076,96.70568326047102,-0.14927333333333329,0.2445280952380952
Belgium,2022-02-14,137538.2857142857,318.57142857142856,24676989.0,9211284.0,9013430.0,4187.0,359.217,1758.1189,6.280069,-0.7392055,23520.037,19.5,-8.265285714285714,12.448857142857142,6.714285714285714,-21.79585714285714,12.57157142857143,-14.244857142857143,125.89674246457933,102.85504177912821,141.7681904138812,109.53888855714783,142.21571165207064,93.486068363236,117.52283594394065,107.76095622128277,94.59189173789278,129.75453154927897,156.36267791484792,101.55690311662671,-0.10139523809523805,0.22587952380952378
Belgium,2022-02-21,79663.57142857143,311.57142857142856,24883318.0,9224488.0,9064612.0,3504.0,300.62,1752.628,-5.490771,-17.905872,23394.695,-116.25,-6.367142857142857,12.734571428571428,6.183571428571428,-19.00014285714286,11.795857142857143,-11.673428571428571,127.58499593108277,106.17748017340732,129.8989586603245,112.093149948739,139.0966464662254,102.22418236869105,116.01884348133318,120.43100363782116,105.46418681905422,129.42341254308548,152.45895190588323,98.03976872091383,-0.13095047619047614,0.23740571428571425
Belgium,2022-02-28,52448.42857142857,213.0,25071265.0,9231870.0,9095056.0,2817.0,241.68,1737.254,-15.374158,-48.570545,23054.703,-350.25,-8.081714285714286,12.46942857142857,5.224571428571429,-19.367428571428572,9.979571428571429,-10.367285714285714,123.37174556739079,102.39852352647918,115.5166242205122,109.3378289387921,132.07067962041407,104.36816555313666,107.60032976092334,127.17450839049236,108.5219472776004,114.02274008469006,145.39475682397207,90.1649978846425,-0.06108428571428569,0.21603047619047613
Belgium,2022-03-07,42500.857142857145,148.42857142857142,25136275.0,9236171.0,9107788.0,2187.0,187.63,1705.8365,-31.417505,0.2865971,23056.709,-31.75,-0.5101428571428571,15.796000000000001,4.5917142857142865,-18.285571428571426,46.40828571428572,-18.408142857142856,122.00155273997993,102.14173200936409,117.3084888965117,108.90675711703742,131.23746301684568,107.59956084378051,109.59924626074668,106.90029201200785,114.94059823559621,110.44638191752044,145.93299980653524,99.44436609787054,-0.0730390476190476,0.21811190476190473
Belgium,2022-03-14,52121.42857142857,132.71428571428572,25196099.0,9239525.0,9125728.0,2145.0,184.027,1703.7604,-2.0761976,11.600883,23137.914,55.25,-3.734714285714286,17.081714285714288,3.755,-15.632571428571428,36.75528571428572,-10.326285714285715,130.27723967575224,113.98584445309189,124.45847816773542,112.29420956709474,140.18530173658115,107.69686960438405,123.24569544223296,123.75771607367139,118.27967079948306,117.29026610185227,157.76002698808023,101.45254548018615,-0.06615761904761903,0.20742714285714278
Belgium,2022-03-21,66284.14285714286,137.71428571428572,25238643.0,9241173.0,9134333.0,2435.0,208.907,1708.479,4.7186313,16.086597,23250.521,92.25,-6.469285714285713,16.08157142857143,3.795714285714286,-14.367571428571429,30.550857142857144,-7.6124285714285715,128.1881585169329,112.11961474434607,121.31522808497583,110.00212991783943,129.9883398660722,108.73376623376623,115.94196207749383,126.28708778092907,111.97521584464538,116.25006120190099,156.90970720970205,97.47849386546328,-0.07364809523809521,0.2119228571428571
Belgium,2022-03-28,76553.85714285714,147.71428571428572,25272444.0,9242557.0,9139492.0,2856.0,245.026,1715.8916,7.4125404,45.14374,23566.527,292.0,-5.245,18.204,3.4084285714285714,-12.551142857142858,51.04071428571428,-8.040857142857144,128.61958409637444,111.49190214695363,121.59598682599245,106.66561257109889,133.11722961602467,107.5846720716663,126.94561300200212,125.64493417400892,112.71099090564367,120.23986329301276,156.2832756852558,107.03144831476519,-0.05374571428571425,0.20313190476190474
Belgium,2022-04-04,76213.14285714286,165.0,25300130.0,9243890.0,9144094.0,3084.0,264.587,1740.7546,24.862894,65.74374,24026.732,436.25,-6.347142857142857,18.510142857142856,3.8774285714285712,-14.367142857142856,32.57157142857143,-9.163428571428572,124.8268810920415,105.40604886684761,126.80936469251472,104.87001613943666,127.63278366227277,109.40216575332182,120.8767871864327,124.27054707919788,108.25502572550324,120.15071586826836,147.72898712259695,110.24397123113806,-0.1101133333333333,0.2283395238095238
Belgium,2022-04-11,66308.28571428571,169.14285714285714,25312387.0,9244765.0,9145412.0,3197.0,274.281,1777.9889,37.234287,53.94374,24404.34,373.5,-9.795857142857143,15.714285714285714,5.551,-23.061285714285713,12.653142857142857,-19.714142857142857,120.32005765701709,97.28488504368129,129.3399368115447,105.29894332526221,123.2121976504156,110.63846558066211,112.98683311741844,94.66369828014055,108.12179705515213,121.59526801616747,144.97122402965167,109.45705824284303,-0.12830999999999998,0.23580476190476185
Belgium,2022-04-18,57520.71428571428,168.28571428571428,25321130.0,9245491.0,9146492.0,3199.0,274.453,1808.1367,30.147762,46.34374,24728.746,314.75,-1.0817142857142856,18.10214285714286,4.571428571428571,-18.775714285714287,67.38757142857142,-24.89785714285714,118.00017307125619,92.96592648216135,148.4015836016343,104.65930565939985,117.01944740817267,111.24199259314867,128.07961370863268,80.93855681223197,101.98306556831217,121.14452772064858,144.41459487507228,110.31448314765196,-0.11141523809523808,0.22637285714285713
Belgium,2022-04-25,44618.0,148.85714285714286,25334225.0,9246638.0,9148355.0,3188.0,273.509,1833.7202,25.58356,29.800882,24937.352,187.5,-2.1224285714285713,16.489857142857144,3.4692857142857143,-12.571428571428571,85.18357142857143,-18.612,121.4239886890473,100.42344803064341,136.5660428969996,105.9080199291345,119.53406798323165,114.09053374371294,123.66373807560947,104.93102095078606,106.98819282868033,122.6313794119213,143.10120389706452,108.54322380482301,-0.050086190476190444,0.2008285714285714
Belgium,2022-05-02,38003.857142857145,121.0,25344937.0,9247647.0,9149723.0,2638.0,226.323,1849.3689,15.648696,38.658024,25207.959,234.0,0.9797142857142856,24.22442857142857,1.7755714285714286,-5.734714285714285,58.26528571428571,-4.285857142857142,130.63742448622807,112.63742479943407,139.63192834890125,115.87467925077354,130.21570834969614,115.26089758026176,127.99312212931339,131.28116989474765,117.23333831526216,120.60964317218216,152.60164812586748,102.50740375123395,-0.053331428571428544,0.19508142857142854
Belgium,2022-05-09,31321.285714285714,109.57142857142857,25352709.0,9248655.0,9150624.0,2124.0,182.225,1870.3368,20.96788,8.800883,25269.564,35.0,7.0407142857142855,26.87757142857143,1.143,-2.5714285714285716,68.204,-4.571428571428571,134.82901099035152,112.38908732403472,155.06742002168264,115.43127577242637,135.88588534871286,114.61642644446113,132.48587916617595,131.97014720217243,115.47119186002588,126.00761070721573,161.98461610515093,103.18149767310675,-0.0139585714285714,0.18340666666666663
Belgium,2022-05-16,28310.428571428572,74.14285714285714,25360916.0,9249752.0,9151612.0,1847.0,158.46,1873.3739,3.0370827,21.229454,25418.17,112.5,7.0001428571428574,26.67342857142857,0.5102857142857143,-3.1837142857142857,70.48985714285713,-3.0204285714285715,128.98990648216116,113.84423925435352,139.81535739303214,113.25768725825537,128.71769624154007,110.69270325050672,133.20664232716996,133.64331410020324,113.51175556193517,118.85989754467337,149.84339690446157,104.58891552672402,-0.022410952380952327,0.18481238095238092
Belgium,2022-05-23,19957.571428571428,60.857142857142854,25374012.0,9250869.0,9152681.0,1462.0,125.43,1883.8751,10.501099,-2.4848316,25400.777,-57.25,2.775714285714286,25.489714285714285,0.8164285714285714,-4.632714285714286,66.81628571428571,-3.1838571428571427,125.25548296329141,109.78629923080653,124.50963864943178,111.9832373573712,123.58038488624284,109.07833495983786,127.7768931810152,129.70343415774525,113.2717582707452,116.25870304409561,144.5738874627172,108.90142434071358,-0.04062388888888887,0.19242388888888887
Belgium,2022-05-30,11989.857142857143,48.42857142857143,25405666.0,9251621.0,9153543.0,1158.0,99.349,1880.1345,-3.7405875,21.058025,25548.184,106.0,2.6735714285714285,21.755142857142857,2.7142857142857144,-8.163285714285715,68.796,-15.959,115.53442775579352,95.905819488804,121.82308945205925,105.34773379264986,114.61991458408383,107.16831819432977,122.21740666588153,109.17770761655035,97.90868215482196,116.537061329522,132.58577788917177,102.63432520095895,,
Belgium,2022-06-06,10152.0,43.857142857142854,25481156.0,9252656.0,9154637.0,943.0,80.903,1890.5326,10.398147,12.829454,25637.988,71.0,1.4284285714285716,24.102,2.5919999999999996,-10.694,64.42871428571428,-13.224571428571428,115.94108802568554,97.60930889452216,118.7272564011158,108.16632156250604,119.35348313821346,99.10657983634863,153.7435873277588,105.71765911926323,97.16780076847921,115.19075328236163,135.46947812495372,102.47637850796785,,
Belgium,2022-06-13,11897.714285714286,45.0,25572845.0,9253385.0,9155646.0,934.0,80.131,1895.989,5.4564533,40.600883,25922.195,285.0,0.551,22.265142857142855,3.2245714285714286,-8.714285714285714,60.46942857142857,-13.53057142857143,114.07202465432174,93.9011548469632,125.23087665968787,106.78946529600603,115.59909614010215,94.40917223431676,170.35958073254034,103.3506095737548,92.25273051873167,116.64531177385449,134.11931480291352,103.38739246932732,,
Belgium,2022-06-20,17691.14285714286,38.142857142857146,25638587.0,9254001.0,9156613.0,1016.0,87.166,1918.1237,22.134668,19.315168,26057.4,94.75,4.142857142857143,29.12242857142857,1.2449999999999999,-3.4897142857142853,77.95914285714285,-4.734571428571429,120.26788849091939,105.43986503371049,134.1727306069111,112.92044325840004,121.23231406462033,95.87412106198234,179.51327287716407,116.1321419914946,99.61280218568928,116.27189322428738,140.5798576885401,107.33323931744464,,
Belgium,2022-06-27,24186.14285714286,35.857142857142854,25682367.0,9254656.0,9157688.0,1289.0,110.588,1927.4751,9.351469,13.400883,26151.207,56.75,4.122428571428571,27.979714285714287,1.51,-5.265428571428571,71.51028571428571,-7.061285714285715,118.43641284171294,106.67415512420605,123.83456985436511,108.9786024206632,118.33734250769659,96.1362697995646,200.72293016134728,119.00667126247188,103.61059071901248,109.39298683737739,136.52920501293255,103.51431391905233,,
Belgium,2022-07-04,34879.28571428572,48.142857142857146,25703896.0,9255278.0,9158465.0,1537.0,131.864,1933.2748,5.7996264,6.3723116,26195.814,79.25,7.693714285714285,28.16342857142857,0.6734285714285714,-3.5509999999999997,72.16314285714286,-9.122285714285715,113.89908410015936,97.56281166508568,113.2580761261117,103.00793599397147,109.69406527528456,94.4820208693041,174.18443057354847,120.84706566230484,102.82050292480484,105.99173968309857,131.18468649774147,103.68636299534622,,
Belgium,2022-07-11,49155.857142857145,57.57142857142857,25718892.0,9255875.0,9159004.0,1986.0,170.385,1934.8534,1.5785965,32.57231,26423.82,204.75,6.0409999999999995,25.245,1.3061428571428573,-7.938714285714285,81.63271428571429,-18.489714285714285,110.85026618827548,92.4703082865771,104.58949402014466,101.14103041766575,110.00938699948732,99.65055176037835,167.7456130020021,88.25643229109285,103.13152455942243,106.20596640276497,132.98230090867187,110.20730503455083,,
Belgium,2022-07-18,52911.0,71.57142857142857,25734479.0,9256517.0,9159614.0,2327.0,199.641,1952.1665,17.313086,39.715168,26701.826,216.25,1.5714285714285714,22.530714285714286,2.5305714285714282,-12.183714285714286,96.44871428571427,-24.77542857142857,105.04749956419043,89.92458497493006,102.60296995037359,98.11173216777277,104.60119837666278,93.96623126391913,155.02174066658816,72.85054294507174,99.5849495019922,104.54036502820371,126.46855202083908,106.5491468058102,,
Belgium,2022-07-25,37126.142857142855,79.57142857142857,25742276.0,9256826.0,9159987.0,2292.0,196.638,1973.7693,21.60275,8.572311,26761.832,-38.75,-6.673285714285714,15.020571428571428,6.592,-17.755142857142857,108.30600000000001,-35.32642857142857,94.42457047640723,75.67952468393696,103.98929422268243,87.59711836624159,90.56610679493824,89.06197607787203,137.36784830997527,60.672367353833984,88.40673911155764,103.26091754960164,110.6917520455454,106.34889296291074,,
Belgium,2022-08-01,28528.714285714286,93.71428571428571,25752140.0,9257353.0,9160517.0,2187.0,187.63,1976.6692,2.8998132,29.915169,26971.238,147.5,-1.1225714285714286,17.95942857142857,4.918428571428572,-15.489714285714285,105.85714285714286,-33.42857142857143,86.02232586529229,65.17009407607893,83.89819871553182,78.89847503769933,88.25172019311185,82.5268686034582,114.81276645860324,55.129333094099636,78.38395088315762,85.27269560461994,105.09308131186471,99.60231279086166,,
Belgium,2022-08-08,22967.0,74.14285714285714,25763331.0,9257825.0,9161079.0,1871.0,160.519,1992.3865,15.717331,44.200882,27280.645,305.0,1.9795714285714285,24.081714285714288,3.9388571428571426,-12.183571428571428,111.14271428571429,-27.632714285714286,89.3213428390733,70.74342107716924,88.35165625636907,84.68470277448607,93.19581512096737,87.85758076220505,118.25320928041457,59.60612480234365,79.85225152538955,89.87379432255047,105.92534033720042,100.35538005923001,,
Belgium,2022-08-15,16577.714285714286,69.57142857142857,25772711.0,9258130.0,9161381.0,1524.0,130.749,2016.6831,24.296661,40.37231,27563.25,247.0,2.7958571428571424,24.857142857142858,3.306142857142857,-11.510142857142856,121.48971428571429,-25.714428571428574,94.42401499282855,77.71694873742616,98.57751351250838,86.82558559073787,96.81920793098257,92.24817331031204,128.5937580968084,64.36207495359601,84.2005196619012,98.44923078240242,110.7174601444707,104.61712029332956,,
Belgium,2022-08-22,12680.714285714286,71.0,25786654.0,9258607.0,9161848.0,1300.0,111.531,2038.6805,21.9974,29.14374,27767.258,132.5,-0.20414285714285713,20.489857142857144,5.714285714285714,-13.653142857142857,113.63271428571429,-27.632857142857144,94.79780915098202,73.44237389491377,95.94586824671242,86.68350346043314,91.09335840202503,96.74830468183072,121.39573666234837,71.77850317351893,80.62516349798396,99.2301804165154,113.01654519393185,93.78084896347482,,
Belgium,2022-08-29,11698.285714285714,52.0,25804313.0,9259053.0,9162336.0,1034.0,88.71,2053.9346,15.254047,15.972311,27879.062,79.75,3.8368571428571427,25.510142857142856,4.796,-8.367428571428572,104.12242857142857,-17.694,102.28045069759206,80.81641178145308,99.04419693090938,94.59613772095007,96.02809660215937,106.07612041138054,130.21787775291486,83.24986385713972,91.81080127073774,96.35335663330952,122.27276248294423,93.63418417712593,,
